date,location,co,no2,o3,pm10,pm25,so2
2025-05-11,"ICRISAT Patancheru, Hyderabad - TSPCB",,,61.9,83.9,41.9,
2025-05-12,"ICRISAT Patancheru, Hyderabad - TSPCB",,,65.0,72.8,38.4,
2025-05-13,"ICRISAT Patancheru, Hyderabad - TSPCB",,,63.1,66.6,38.5,
2025-05-14,"ICRISAT Patancheru, Hyderabad - TSPCB",,,58.4,50.4,30.9,
2025-05-15,"ICRISAT Patancheru, Hyderabad - TSPCB",,,38.4,36.4,20.9,
2025-05-16,"ICRISAT Patancheru, Hyderabad - TSPCB",,,40.5,56.3,35.1,
2025-05-17,"ICRISAT Patancheru, Hyderabad - TSPCB",,,38.3,59.3,29.6,
2025-05-18,"ICRISAT Patancheru, Hyderabad - TSPCB",,,48.4,52.8,31.2,
2025-05-19,"ICRISAT Patancheru, Hyderabad - TSPCB",,,37.6,61.1,32.9,
2025-05-20,"ICRISAT Patancheru, Hyderabad - TSPCB",,,31.9,47.6,25.1,
2025-05-21,"ICRISAT Patancheru, Hyderabad - TSPCB",,,20.3,27.7,13.2,
2025-05-22,"ICRISAT Patancheru, Hyderabad - TSPCB",,,18.1,13.2,4.43,
2025-05-23,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.5,19.5,7.35,
2025-05-24,"ICRISAT Patancheru, Hyderabad - TSPCB",,,26.9,17.2,7.93,
2025-05-25,"ICRISAT Patancheru, Hyderabad - TSPCB",,,25.8,12.7,5.81,
2025-05-26,"ICRISAT Patancheru, Hyderabad - TSPCB",,,23.3,19.1,13.4,
2025-05-27,"ICRISAT Patancheru, Hyderabad - TSPCB",,,26.8,12.2,8.37,
2025-05-28,"ICRISAT Patancheru, Hyderabad - TSPCB",,,42.3,28.7,14.0,
2025-05-29,"ICRISAT Patancheru, Hyderabad - TSPCB",,,34.2,45.1,16.8,
2025-05-30,"ICRISAT Patancheru, Hyderabad - TSPCB",,,26.6,83.4,24.3,
2025-05-31,"ICRISAT Patancheru, Hyderabad - TSPCB",,,31.9,79.6,23.3,
2025-06-01,"ICRISAT Patancheru, Hyderabad - TSPCB",,,28.8,56.0,18.2,
2025-06-02,"ICRISAT Patancheru, Hyderabad - TSPCB",,,30.1,28.6,11.9,
2025-06-03,"ICRISAT Patancheru, Hyderabad - TSPCB",,,29.6,49.4,18.3,
2025-06-04,"ICRISAT Patancheru, Hyderabad - TSPCB",,,32.0,57.2,19.3,
2025-06-05,"ICRISAT Patancheru, Hyderabad - TSPCB",,,40.6,53.3,19.5,
2025-06-06,"ICRISAT Patancheru, Hyderabad - TSPCB",,,42.4,73.0,27.5,
2025-06-07,"ICRISAT Patancheru, Hyderabad - TSPCB",,,49.3,75.4,32.5,
2025-06-08,"ICRISAT Patancheru, Hyderabad - TSPCB",,,50.5,71.5,29.6,
2025-06-09,"ICRISAT Patancheru, Hyderabad - TSPCB",,,43.1,49.7,20.1,
2025-06-10,"ICRISAT Patancheru, Hyderabad - TSPCB",,,38.0,63.0,22.4,
2025-06-11,"ICRISAT Patancheru, Hyderabad - TSPCB",,,37.6,62.9,27.4,
2025-06-12,"ICRISAT Patancheru, Hyderabad - TSPCB",,,26.1,54.6,30.2,
2025-06-13,"ICRISAT Patancheru, Hyderabad - TSPCB",,,34.6,58.4,38.8,
2025-06-14,"ICRISAT Patancheru, Hyderabad - TSPCB",,,28.7,20.1,12.3,
2025-06-15,"ICRISAT Patancheru, Hyderabad - TSPCB",,,22.4,12.0,3.97,
2025-06-16,"ICRISAT Patancheru, Hyderabad - TSPCB",,,26.1,18.1,6.87,
2025-06-17,"ICRISAT Patancheru, Hyderabad - TSPCB",,,26.9,41.9,13.0,
2025-06-18,"ICRISAT Patancheru, Hyderabad - TSPCB",,,25.7,38.3,10.3,
2025-06-19,"ICRISAT Patancheru, Hyderabad - TSPCB",,,25.3,34.4,10.1,
2025-06-20,"ICRISAT Patancheru, Hyderabad - TSPCB",,,24.0,30.9,7.88,
2025-06-21,"ICRISAT Patancheru, Hyderabad - TSPCB",,,25.2,30.9,8.53,
2025-06-22,"ICRISAT Patancheru, Hyderabad - TSPCB",,,25.6,42.4,9.04,
2025-06-23,"ICRISAT Patancheru, Hyderabad - TSPCB",,,26.7,39.6,10.9,
2025-06-24,"ICRISAT Patancheru, Hyderabad - TSPCB",,,20.6,26.0,8.92,
2025-06-25,"ICRISAT Patancheru, Hyderabad - TSPCB",,,25.3,33.2,12.1,
2025-06-26,"ICRISAT Patancheru, Hyderabad - TSPCB",,,17.8,32.0,9.85,
2025-06-27,"ICRISAT Patancheru, Hyderabad - TSPCB",,,23.2,53.4,13.9,
2025-06-28,"ICRISAT Patancheru, Hyderabad - TSPCB",,,23.7,37.6,10.3,
2025-06-29,"ICRISAT Patancheru, Hyderabad - TSPCB",,,24.9,,,
2025-06-30,"ICRISAT Patancheru, Hyderabad - TSPCB",,,20.4,28.5,7.54,
2025-07-01,"ICRISAT Patancheru, Hyderabad - TSPCB",,,16.6,22.0,7.6,
2025-07-02,"ICRISAT Patancheru, Hyderabad - TSPCB",,,12.2,22.5,7.25,
2025-07-03,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.1,20.9,7.24,
2025-07-04,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.4,25.9,7.37,
2025-07-05,"ICRISAT Patancheru, Hyderabad - TSPCB",,,20.2,26.8,8.27,
2025-07-06,"ICRISAT Patancheru, Hyderabad - TSPCB",,,22.9,47.5,11.2,
2025-07-07,"ICRISAT Patancheru, Hyderabad - TSPCB",,,22.6,50.4,12.7,
2025-07-08,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.7,47.8,16.2,
2025-07-09,"ICRISAT Patancheru, Hyderabad - TSPCB",,,15.6,52.5,13.9,
2025-07-10,"ICRISAT Patancheru, Hyderabad - TSPCB",,,23.3,57.6,19.8,
2025-07-11,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.7,55.7,17.9,
2025-07-12,"ICRISAT Patancheru, Hyderabad - TSPCB",,,23.9,51.2,16.7,
2025-07-13,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.5,47.5,12.4,
2025-07-14,"ICRISAT Patancheru, Hyderabad - TSPCB",,,21.5,36.9,8.95,
2025-07-15,"ICRISAT Patancheru, Hyderabad - TSPCB",,,18.7,20.9,5.69,
2025-07-16,"ICRISAT Patancheru, Hyderabad - TSPCB",,,16.2,40.7,9.9,
2025-07-17,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.3,47.7,19.3,
2025-07-18,"ICRISAT Patancheru, Hyderabad - TSPCB",,,18.5,36.1,15.3,
2025-07-19,"ICRISAT Patancheru, Hyderabad - TSPCB",,,21.8,41.7,18.4,
2025-07-20,"ICRISAT Patancheru, Hyderabad - TSPCB",,,21.9,56.1,17.0,
2025-07-21,"ICRISAT Patancheru, Hyderabad - TSPCB",,,18.8,27.8,7.09,
2025-07-22,"ICRISAT Patancheru, Hyderabad - TSPCB",,,24.0,12.8,4.24,
2025-07-23,"ICRISAT Patancheru, Hyderabad - TSPCB",,,16.9,8.1,2.47,
2025-07-24,"ICRISAT Patancheru, Hyderabad - TSPCB",,,15.8,16.7,5.87,
2025-07-25,"ICRISAT Patancheru, Hyderabad - TSPCB",,,13.5,17.5,7.22,
2025-07-26,"ICRISAT Patancheru, Hyderabad - TSPCB",,,14.8,8.97,4.03,
2025-07-27,"ICRISAT Patancheru, Hyderabad - TSPCB",,,16.3,19.2,6.55,
2025-07-28,"ICRISAT Patancheru, Hyderabad - TSPCB",,,20.2,26.6,6.95,
2025-07-29,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.9,28.8,6.12,
2025-07-30,"ICRISAT Patancheru, Hyderabad - TSPCB",,,17.5,28.2,8.17,
2025-07-31,"ICRISAT Patancheru, Hyderabad - TSPCB",,,15.8,39.9,11.5,
2025-08-01,"ICRISAT Patancheru, Hyderabad - TSPCB",,,15.5,47.1,13.9,
2025-08-02,"ICRISAT Patancheru, Hyderabad - TSPCB",,,17.2,60.9,18.5,
2025-08-03,"ICRISAT Patancheru, Hyderabad - TSPCB",,,18.2,56.5,19.2,
2025-08-04,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.0,41.7,16.7,
2025-08-05,"ICRISAT Patancheru, Hyderabad - TSPCB",,,25.7,76.9,38.6,
2025-08-06,"ICRISAT Patancheru, Hyderabad - TSPCB",,,34.9,59.6,30.8,
2025-08-07,"ICRISAT Patancheru, Hyderabad - TSPCB",,,24.7,64.4,28.8,
2025-08-08,"ICRISAT Patancheru, Hyderabad - TSPCB",,,17.8,27.2,14.9,
2025-08-09,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.8,33.2,17.2,
2025-08-10,"ICRISAT Patancheru, Hyderabad - TSPCB",,,23.0,19.6,10.4,
2025-08-11,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.2,23.8,11.7,
2025-08-12,"ICRISAT Patancheru, Hyderabad - TSPCB",,,17.9,28.7,10.6,
2025-08-13,"ICRISAT Patancheru, Hyderabad - TSPCB",,,16.2,22.2,10.9,
2025-08-14,"ICRISAT Patancheru, Hyderabad - TSPCB",,,16.4,9.7,3.54,
2025-08-15,"ICRISAT Patancheru, Hyderabad - TSPCB",,,18.6,6.33,2.72,
2025-08-16,"ICRISAT Patancheru, Hyderabad - TSPCB",,,16.5,17.8,9.35,
2025-08-17,"ICRISAT Patancheru, Hyderabad - TSPCB",,,15.4,16.4,4.96,
2025-08-18,"ICRISAT Patancheru, Hyderabad - TSPCB",,,18.2,17.2,22.2,
2025-08-19,"ICRISAT Patancheru, Hyderabad - TSPCB",,,17.6,21.4,13.4,
2025-08-20,"ICRISAT Patancheru, Hyderabad - TSPCB",,,21.4,30.1,22.1,
2025-08-21,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.2,42.1,34.1,
2025-08-22,"ICRISAT Patancheru, Hyderabad - TSPCB",,,17.8,49.0,41.0,
2025-08-23,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.0,46.8,38.8,
2025-08-24,"ICRISAT Patancheru, Hyderabad - TSPCB",,,14.9,44.7,36.7,
2025-08-25,"ICRISAT Patancheru, Hyderabad - TSPCB",,,17.1,44.5,36.5,
2025-08-26,"ICRISAT Patancheru, Hyderabad - TSPCB",,,12.9,34.1,26.1,
2025-08-27,"ICRISAT Patancheru, Hyderabad - TSPCB",,,8.75,21.5,13.5,
2025-08-28,"ICRISAT Patancheru, Hyderabad - TSPCB",,,17.6,37.6,29.6,
2025-08-29,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.6,37.5,29.5,
2025-08-30,"ICRISAT Patancheru, Hyderabad - TSPCB",,,15.5,41.3,33.3,
2025-08-31,"ICRISAT Patancheru, Hyderabad - TSPCB",,,14.3,39.1,31.1,
2025-09-01,"ICRISAT Patancheru, Hyderabad - TSPCB",,,15.2,50.3,42.3,
2025-09-02,"ICRISAT Patancheru, Hyderabad - TSPCB",,,17.3,41.1,33.1,
2025-09-03,"ICRISAT Patancheru, Hyderabad - TSPCB",,,19.1,90.3,63.6,
2025-09-04,"ICRISAT Patancheru, Hyderabad - TSPCB",,,20.2,72.7,63.3,
2025-09-05,"ICRISAT Patancheru, Hyderabad - TSPCB",,,18.3,55.0,47.0,
2025-09-06,"ICRISAT Patancheru, Hyderabad - TSPCB",,,17.9,55.9,47.9,
2025-09-07,"ICRISAT Patancheru, Hyderabad - TSPCB",,,20.1,74.2,66.2,
2025-09-08,"ICRISAT Patancheru, Hyderabad - TSPCB",,,20.1,67.6,59.6,
2025-09-09,"ICRISAT Patancheru, Hyderabad - TSPCB",,,23.2,78.2,68.2,
