date,co,no2,o3,pm10,pm25,so2
2020-01-05,593.1666666666666,33.199999999999996,32.266666666666666,115.34,64.48571428571428,26.436666666666667
2020-01-06,826.1666666666666,36.28333333333334,29.25,98.9,55.42857142857143,19.718333333333334
2020-01-07,652.2,30.266666666666666,29.016666666666666,92.5,51.32857142857142,14.416666666666666
2020-01-08,473.8,18.426666666666666,34.449999999999996,61.0,41.61666666666667,3.889333333333333
2020-01-09,595.6,29.05,21.033333333333335,90.1,48.55714285714286,15.093333333333332
2020-01-10,620.6,30.150000000000002,32.4,131.0,74.15714285714286,20.003333333333334
2020-01-11,721.6,40.85,31.349999999999998,140.0,75.02857142857144,29.95
2020-01-12,750.3333333333334,45.15,29.175,141.25,68.12,21.445
2020-01-13,742.0,47.22,39.36,137.25,79.16666666666667,25.78
2020-01-14,761.3333333333334,41.5,49.42,141.0,76.1,11.89
2020-01-15,618.5,28.333333333333332,36.325,89.36666666666667,48.675,12.21
2020-01-16,589.0,25.44666666666667,35.1,68.43333333333334,36.56,15.1175
2020-01-17,624.0,28.360000000000003,26.7,66.375,29.55,8.370000000000001
2020-01-18,569.25,30.3,29.26,78.875,34.800000000000004,10.046
2020-01-19,526.0,27.9,26.6,68.69999999999999,33.28,13.0775
2020-01-20,616.5,32.019999999999996,28.78,84.15,40.1,21.694
2020-01-21,539.6,32.21666666666667,32.03333333333333,92.6,36.9,21.748333333333335
2020-01-22,601.8,32.78333333333333,29.833333333333332,86.74,40.17142857142857,16.466666666666665
2020-01-23,731.6,44.25,24.900000000000002,116.54,56.74285714285714,21.418333333333333
2020-01-24,791.0,49.98333333333333,22.45,131.8,65.04285714285714,16.49833333333333
2020-01-25,853.6,48.11666666666667,24.53333333333333,145.0,70.82857142857144,25.883333333333336
2020-01-26,792.25,45.54,25.74,147.2,64.93333333333334,12.520000000000001
2020-01-27,679.6,39.300000000000004,34.083333333333336,120.25,56.81428571428571,24.623333333333335
2020-01-28,542.6,29.96666666666667,37.983333333333334,104.6,51.51428571428572,23.066666666666666
2020-01-29,677.2,39.199999999999996,31.45,133.4,60.98571428571428,23.866666666666664
2020-01-30,677.0,34.9,34.86,150.8,68.01666666666667,30.052000000000003
2020-01-31,544.4,36.35,37.333333333333336,131.0,59.67142857142857,21.516666666666666
2020-02-01,396.0,35.81666666666667,26.983333333333334,89.82000000000001,39.34285714285714,13.335
2020-02-02,512.75,27.1,25.02,77.375,37.53333333333333,12.662
2020-02-03,490.0,29.45,23.96666666666667,80.76,34.957142857142856,45.94166666666666
2020-02-04,472.0,30.03333333333333,24.316666666666666,66.55999999999999,27.928571428571427,111.41166666666668
2020-02-05,508.6,33.56666666666667,24.616666666666664,81.4,33.17142857142857,18.016666666666666
2020-02-06,479.6,73.98333333333333,25.900000000000002,84.0,30.97142857142857,9.378333333333334
2020-02-07,469.2,28.918333333333333,27.650000000000002,60.3,29.41428571428571,3.2983333333333333
2020-02-08,591.0,70.96666666666667,24.45,92.02000000000001,44.01428571428572,21.400000000000002
2020-02-09,593.6,61.9,18.366666666666667,69.08,41.5,19.558333333333334
2020-02-10,568.2,51.699999999999996,27.333333333333332,71.86,39.51428571428572,18.77
2020-02-11,596.6,61.21666666666666,31.633333333333336,85.82000000000001,44.15714285714286,18.448333333333334
2020-02-12,698.6,65.35000000000001,30.183333333333334,101.64,55.05714285714286,12.262166666666667
2020-02-13,653.4,40.449999999999996,33.28333333333333,128.2,61.114285714285714,19.025000000000002
2020-02-14,953.4,56.550000000000004,30.0,146.0,75.8,23.233333333333334
2020-02-15,880.8,58.73333333333333,32.43333333333333,143.2,71.31428571428572,36.516666666666666
2020-02-16,702.5,43.98,36.3,135.75,68.5,17.608
2020-02-17,837.0,47.5,30.55,141.4,60.300000000000004,14.775
2020-02-18,664.6,46.73333333333333,31.21666666666667,119.85999999999999,44.628571428571426,19.216666666666665
2020-02-19,781.4,47.916666666666664,33.11666666666667,116.4,53.15714285714286,10.4625
2020-02-20,501.75,27.080000000000002,33.46,94.825,45.73333333333333,11.484
2020-02-21,428.5,23.119999999999997,34.2,75.95,35.160000000000004,11.623999999999999
2020-02-22,454.75,27.0,29.9,76.025,28.399999999999995,9.716
2020-02-23,474.75,24.759999999999998,30.860000000000003,64.625,26.96666666666667,12.77
2020-02-24,573.5,27.18,34.480000000000004,78.15,32.71666666666667,9.414
2020-02-25,567.0,28.360000000000003,33.06,108.725,43.25,14.512
2020-02-26,619.5,34.260000000000005,37.08,133.5,54.96666666666667,18.204
2020-02-27,501.5,32.86,39.16,106.875,38.449999999999996,16.041999999999998
2020-02-28,522.0,30.32,38.160000000000004,103.8,40.85,12.484
2020-02-29,742.75,27.7,33.04,101.325,43.71666666666667,13.656
2020-03-01,712.0,27.619999999999997,34.239999999999995,93.05,42.949999999999996,11.732
2020-03-02,693.0,32.1,30.433333333333334,103.3,48.91428571428571,11.854999999999999
2020-03-03,613.4,26.883333333333336,32.56666666666667,101.6,49.4,12.735
2020-03-04,644.8,30.416666666666668,27.150000000000002,115.55999999999999,48.27142857142858,17.775000000000002
2020-03-05,749.4,36.416666666666664,31.583333333333332,131.6,57.714285714285715,14.815
2020-03-06,512.6,23.25,23.833333333333332,86.12,33.25714285714286,10.641666666666667
2020-03-07,533.2,24.766666666666666,25.833333333333332,91.2,38.32857142857143,10.455
2020-03-08,362.6,19.43,22.516666666666666,50.519999999999996,30.685714285714287,4.485
2020-03-09,626.6,23.578333333333333,19.75,77.42,32.9,14.275
2020-03-10,506.4,20.916666666666668,24.016666666666666,58.6,24.942857142857143,8.621666666666666
2020-03-11,482.5,27.066666666666663,23.933333333333334,77.74,29.900000000000002,12.196666666666667
2020-03-12,566.0,30.333333333333332,23.150000000000002,87.26,31.071428571428573,12.251666666666665
2020-03-13,447.8333333333333,25.166666666666668,22.416666666666668,77.72,26.97142857142857,16.951666666666664
2020-03-14,538.3333333333334,28.833333333333332,21.133333333333333,86.26,34.457142857142856,11.174999999999999
2020-03-15,475.1666666666667,27.216666666666665,25.150000000000002,80.58,30.842857142857145,13.63
2020-03-16,539.3333333333334,28.483333333333334,21.650000000000002,67.6,27.97142857142857,14.328333333333333
2020-03-17,454.3333333333333,28.333333333333332,22.328333333333333,67.56,23.642857142857142,13.148333333333333
2020-03-18,550.1666666666666,30.650000000000002,22.733333333333334,74.66,27.67142857142857,14.213333333333333
2020-03-19,632.6666666666666,31.933333333333334,27.816666666666666,93.4,42.07142857142857,16.908333333333335
2020-03-20,499.1666666666667,23.605,32.233333333333334,75.08,29.93285714285714,12.421666666666667
2020-03-21,524.3333333333334,23.323333333333334,31.900000000000002,102.67999999999999,38.016666666666666,9.221666666666666
2020-03-22,411.8333333333333,17.56833333333333,33.81666666666666,77.46000000000001,35.739999999999995,11.905000000000001
2020-03-23,456.6666666666667,13.712666666666665,24.066666666666666,67.82000000000001,39.050000000000004,20.875
2020-03-24,392.5,12.356666666666667,29.483333333333334,59.7,27.266666666666666,12.420000000000002
2020-03-25,372.0,11.656666666666666,32.31666666666667,60.98,28.016666666666666,8.18
2020-03-26,355.1666666666667,11.309,32.233333333333334,62.64,28.23333333333333,20.783333333333335
2020-03-27,334.3333333333333,11.375833333333333,38.983333333333334,67.3,34.480000000000004,8.554499999999999
2020-03-28,356.6666666666667,10.726666666666667,39.56666666666667,66.67999999999999,34.78333333333333,9.401666666666666
2020-03-29,462.0,16.545833333333334,41.766666666666666,75.66,41.03333333333333,15.14
2020-03-30,394.5,18.815,38.63333333333333,64.92,34.56666666666667,14.469999999999999
2020-03-31,492.3333333333333,19.263333333333332,41.31666666666667,78.96000000000001,44.18333333333334,17.7
2020-04-01,607.6666666666666,19.405,37.96666666666667,79.8,46.48333333333333,11.956666666666665
2020-04-02,536.0,19.933999999999997,36.7,80.725,49.14,12.102
2020-04-03,506.5,18.27,34.983333333333334,70.6,40.9,14.331666666666669
2020-04-04,490.4,21.184,27.68,70.35,37.64,15.546000000000001
2020-04-05,431.2,16.144,29.18,56.8,30.72,15.766
2020-04-06,643.6,18.482000000000003,25.48,62.800000000000004,29.82,17.934
2020-04-07,1576.75,9.4275,36.55,32.63333333333333,22.7,12.18
2020-04-08,449.6,21.666,43.22,47.35,23.9,18.062
2020-04-09,505.6,23.794,31.7,61.0,30.24,32.102
2020-04-10,479.0,29.598333333333333,29.82166666666667,37.9,22.957142857142856,17.058333333333334
2020-04-11,381.1666666666667,59.903333333333336,24.366666666666664,43.175,25.342857142857145,143.84666666666666
2020-04-12,398.6666666666667,42.94333333333333,26.088333333333335,59.0,36.9,11.472833333333334
2020-04-13,412.6666666666667,55.15333333333333,31.566666666666666,69.125,35.91428571428572,16.099333333333334
2020-04-14,366.6666666666667,19.32,34.31666666666667,77.475,37.65714285714286,9.493
2020-04-15,410.1666666666667,18.105,35.233333333333334,68.225,34.2,10.352500000000001
2020-04-16,480.0,18.71166666666667,34.68333333333333,69.1,38.05714285714286,10.8065
2020-04-17,505.3333333333333,21.406666666666666,29.566666666666666,76.1,38.4,12.07
2020-04-18,433.9666666666667,25.63,24.64333333333333,65.8,36.385714285714286,9.370000000000001
2020-04-19,360.5,24.15833333333333,25.115,60.599999999999994,29.285714285714285,12.948333333333332
2020-04-20,375.6666666666667,25.801666666666666,22.48,56.625,26.014285714285712,12.521666666666667
2020-04-21,485.0,29.32166666666667,21.215,41.95,22.985714285714284,14.496666666666668
2020-04-22,382.5,25.901666666666667,23.185000000000002,43.7,24.885714285714283,19.10833333333333
2020-04-23,443.0,23.775000000000002,23.076666666666668,63.166666666666664,27.185714285714283,4.601666666666667
2020-04-24,461.8333333333333,21.911666666666665,21.78333333333333,52.23333333333333,27.74285714285714,11.361666666666666
2020-04-25,,,,,31.8,
2020-04-26,406.5,20.213333333333335,27.28333333333333,53.65,28.114285714285717,10.299999999999999
2020-04-27,438.0,21.385,25.900000000000002,55.375,23.942857142857143,8.338333333333333
2020-04-28,370.6666666666667,19.668333333333333,24.566666666666663,62.82000000000001,24.57857142857143,6.419999999999999
2020-04-29,399.6666666666667,22.176666666666666,25.899999999999995,29.919999999999998,13.185,3.685
2020-04-30,602.1666666666666,23.679999999999996,31.966666666666665,53.4,21.849999999999998,14.331666666666665
2020-05-01,643.0,22.488333333333333,27.516666666666666,47.96,23.0,4.226
2020-05-02,537.1666666666666,23.988333333333333,31.2,50.92,25.5,6.093333333333334
2020-05-03,469.8333333333333,26.923333333333332,31.266666666666666,78.17999999999999,33.4,5.31
2020-05-04,463.1666666666667,22.175,31.96666666666667,67.1,29.2,4.703333333333334
2020-05-05,442.6666666666667,24.438333333333333,35.43333333333333,75.26,31.833333333333332,4.13
2020-05-06,506.6666666666667,21.278333333333332,31.916666666666668,59.239999999999995,25.116666666666664,4.218333333333333
2020-05-07,315.8333333333333,18.650000000000002,15.69,40.339999999999996,17.45,4.043333333333334
2020-05-08,458.5,23.515,32.21666666666667,71.52000000000001,28.166666666666668,8.137833333333333
2020-05-09,368.8333333333333,20.796666666666667,32.31666666666667,61.339999999999996,32.42857142857143,22.192666666666668
2020-05-10,485.1666666666667,26.399999999999995,25.650000000000002,53.8,28.357142857142858,4.587
2020-05-11,504.9166666666667,29.116666666666664,27.75,81.525,36.91428571428571,5.941333333333334
2020-05-12,466.3333333333333,25.223333333333333,25.433333333333334,58.15,29.400000000000002,22.3
2020-05-13,426.6666666666667,23.833333333333332,24.983333333333334,57.0,28.214285714285715,4.36
2020-05-14,323.8333333333333,21.003333333333334,30.566666666666666,54.225,25.8,137.2433333333333
2020-05-15,351.5,23.474999999999998,36.333333333333336,61.7,26.728571428571428,4.225666666666666
2020-05-16,465.5,26.516666666666666,33.75,57.375,25.87142857142857,8.768333333333333
2020-05-17,491.0,28.03333333333333,33.61666666666667,74.5,31.649999999999995,5.788333333333333
2020-05-18,427.6666666666667,28.636666666666667,33.3,76.8,30.55,31.051666666666666
2020-05-19,529.8333333333334,30.433333333333334,32.71666666666667,128.6,45.68333333333334,15.985
2020-05-20,425.8333333333333,31.566666666666666,31.25,137.4,36.720000000000006,23.42
2020-05-21,419.8333333333333,33.333333333333336,33.61666666666667,122.2,33.7,18.276666666666667
2020-05-22,662.1666666666666,34.833333333333336,32.53333333333333,133.6,37.08,19.218333333333334
2020-05-23,588.5,34.86666666666667,36.18333333333334,147.6,44.260000000000005,10.921666666666667
2020-05-24,517.3333333333334,26.058333333333337,43.98333333333334,121.2,40.06,10.476666666666667
2020-05-25,432.8333333333333,23.683333333333334,42.550000000000004,99.56,33.82,5.891666666666667
2020-05-26,448.3333333333333,22.35166666666667,37.36666666666667,87.97999999999999,31.766666666666666,6.495
2020-05-27,407.1666666666667,23.616666666666664,37.416666666666664,87.3,29.133333333333336,5.413333333333333
2020-05-28,427.0,26.71666666666667,27.816666666666666,98.78,27.866666666666664,5.556666666666666
2020-05-29,404.3333333333333,20.24833333333333,27.616666666666664,74.76,19.55,5.376666666666666
2020-05-30,335.0,24.516666666666666,26.483333333333334,36.4,14.916666666666666,5.733333333333333
2020-05-31,426.5,29.55,23.45,52.02,22.720000000000002,13.199999999999998
2020-06-01,474.4,30.599999999999998,46.88333333333333,54.160000000000004,31.55,19.136666666666667
2020-06-02,317.8333333333333,24.066666666666666,38.1,30.625,16.143333333333334,12.155333333333333
2020-06-03,356.6666666666667,21.158333333333335,18.093333333333334,22.475,9.734285714285715,15.041833333333335
2020-06-04,271.0,17.921666666666667,23.649999999999995,24.075,11.202857142857143,9.653333333333334
2020-06-05,299.1666666666667,23.383333333333336,20.383333333333333,58.725,19.357142857142858,14.495
2020-06-06,225.16666666666666,22.625,29.566666666666666,56.6,18.642857142857142,8.584999999999999
2020-06-07,360.8,26.178000000000004,14.306000000000001,80.10000000000001,23.666666666666668,11.23
2020-06-08,317.4,19.654000000000003,15.986,67.225,19.75,15.169999999999998
2020-06-09,320.0,20.046,22.619999999999997,52.925,17.05,26.088
2020-06-10,293.6666666666667,21.103333333333335,18.7,40.575,19.24285714285714,5.71
2020-06-11,235.21666666666667,24.885,13.950000000000001,44.55,18.185714285714287,6.726666666666667
2020-06-12,292.8333333333333,20.426666666666666,17.161666666666665,33.375,16.52857142857143,5.84
2020-06-13,270.6666666666667,18.935,20.278333333333332,21.55,9.064285714285715,7.611666666666667
2020-06-14,257.1666666666667,19.591666666666665,22.145,21.85,9.194285714285714,22.536666666666665
2020-06-15,313.5,19.695,15.465000000000002,29.925,12.367142857142856,9.941666666666666
2020-06-16,287.3333333333333,17.421666666666667,20.686666666666667,25.175,10.938571428571427,48.59833333333333
2020-06-17,274.8333333333333,18.771666666666665,15.251666666666665,18.822499999999998,8.682857142857143,5.609999999999999
2020-06-18,234.83333333333334,18.28166666666667,14.683333333333332,33.525,13.868571428571428,15.801666666666668
2020-06-19,289.6666666666667,21.215,13.296666666666667,57.224999999999994,19.82857142857143,7.895
2020-06-20,263.6666666666667,19.506666666666668,17.826666666666668,62.025,21.357142857142858,24.52
2020-06-21,228.83333333333334,20.278333333333332,14.261666666666665,71.2,22.914285714285715,7.563333333333333
2020-06-22,254.5,19.978333333333335,20.388333333333332,51.125,19.957142857142856,6.808333333333334
2020-06-23,299.3333333333333,22.128333333333334,22.0,56.15,21.914285714285715,8.891666666666667
2020-06-24,347.5,21.32166666666667,20.365,48.575,18.942857142857143,15.161666666666667
2020-06-25,365.0,24.393333333333334,19.478333333333335,46.2,20.708571428571428,12.065
2020-06-26,345.1666666666667,21.99,27.68166666666667,56.425,25.74285714285714,18.22
2020-06-27,355.0,22.349999999999998,22.881666666666664,43.75,22.557142857142857,16.066666666666666
2020-06-28,363.6666666666667,23.83,20.683333333333334,31.45,13.851428571428572,17.878333333333334
2020-06-29,384.0,26.395,22.448333333333334,41.275,17.68285714285714,6.29
2020-06-30,407.1666666666667,23.900000000000002,16.89,43.8,17.714285714285715,11.616666666666667
2020-07-01,289.3333333333333,22.498333333333335,14.995,34.7,12.638571428571428,6.04
2020-07-02,250.83333333333334,20.226666666666667,16.163333333333334,24.875,11.217142857142859,21.276666666666667
2020-07-03,195.83333333333334,17.636666666666667,14.094999999999999,14.8325,8.061428571428571,6.345
2020-07-04,284.1666666666667,18.713333333333335,16.970000000000002,22.575,10.715714285714286,14.39
2020-07-05,244.33333333333334,18.615,18.56,32.6,14.981666666666667,10.083333333333334
2020-07-06,306.6666666666667,19.871666666666666,15.858333333333334,40.225,15.451666666666668,7.8933333333333335
2020-07-07,252.0,16.621666666666666,19.116666666666667,28.975,11.010000000000002,5.168333333333333
2020-07-08,272.0,17.511666666666667,19.98,17.677500000000002,7.331428571428572,17.11
2020-07-09,288.6666666666667,19.27,15.698333333333332,21.25,9.228571428571428,5.261666666666667
2020-07-10,250.16666666666666,20.150000000000002,16.605,27.0,12.494285714285715,16.865
2020-07-11,353.5,21.333333333333332,13.19,34.4,14.668571428571429,5.818333333333334
2020-07-12,250.66666666666666,17.62,17.526666666666667,36.06666666666667,14.947142857142856,6.3183333333333325
2020-07-13,328.5,20.358333333333334,16.008333333333333,41.175,17.2,6.2250000000000005
2020-07-14,285.0833333333333,18.058,17.956666666666667,25.95,14.842857142857143,11.33
2020-07-15,273.3333333333333,14.33675,17.3,17.927500000000002,9.795714285714286,37.413333333333334
2020-07-16,222.33333333333334,20.97455,21.05666666666667,15.6,7.574285714285714,12.596666666666666
2020-07-17,249.66666666666666,15.665,16.231666666666666,24.325000000000003,10.752857142857144,5.023333333333333
2020-07-18,281.0,18.736666666666668,17.838333333333335,34.075,14.828571428571427,11.503333333333332
2020-07-19,265.3333333333333,20.738333333333333,17.111666666666665,36.25,15.542857142857143,11.948333333333332
2020-07-20,358.8333333333333,23.113333333333333,12.341666666666669,34.15,14.932857142857143,6.54
2020-07-21,293.0,19.798333333333336,18.986666666666668,23.7,11.962857142857144,7.026666666666667
2020-07-22,346.5,23.073333333333334,21.203333333333333,31.6,16.575714285714287,11.959999999999999
2020-07-23,320.8333333333333,23.866666666666664,13.176666666666668,37.225,17.52857142857143,9.076666666666666
2020-07-24,336.5,22.623333333333335,15.361666666666666,29.55,17.34,8.821666666666667
2020-07-25,381.5,25.993333333333336,15.278333333333334,34.65,18.31142857142857,11.763333333333334
2020-07-26,281.0,23.125,16.035,19.566666666666666,11.538333333333334,11.5
2020-07-27,274.6,22.696,18.812,31.85,11.671666666666667,20.194
2020-07-28,288.2,23.756,18.552,39.925,15.836666666666666,16.32
2020-07-29,665.6666666666666,34.300000000000004,8.588333333333333,39.7,26.728571428571428,4.635
2020-07-30,396.5,24.628333333333334,17.246666666666666,32.775,19.928571428571427,5.206666666666666
2020-07-31,355.4,23.134,14.681999999999999,26.166666666666668,17.583333333333332,4.4079999999999995
2020-08-01,,,,,,
2020-08-02,,,,,,
2020-08-03,,,,23.0,6.97,
2020-08-04,308.6666666666667,10.701666666666668,16.68,12.5,8.854999999999999,35.61666666666667
2020-08-05,255.4,18.346,12.639999999999999,9.25,10.698333333333332,5.572
2020-08-06,272.6666666666667,18.478333333333335,14.57,24.84,12.948571428571428,4.983333333333333
